8.842	-111.2	-134.8
8.85	-117.5	-134.5
8.858	-123.5	-134.2
8.867	-129.7	-133.8
8.875	-135.3	-133.1
8.883	-141.1	-132.5
8.892	-147.1	-131.8
8.9	-152.8	-131.6
8.908	-158.5	-130.9
8.917	-163.8	-130.5
8.925	-168.9	-129.7
8.933	-173.8	-129.1
8.942	-179.2	-128.5
8.95	-184.3	-128.2
8.958	-189.5	-127.7
8.967	-194.2	-127.2
8.975	-198.9	-126.6
8.983	-203.3	-126
8.992	-207.7	-125.5
9	-211.9	-125
9.008	-215.9	-124.7
9.017	-220.3	-124
9.025	-224	-123.6
9.033	-227.5	-123
9.042	-230.8	-122.7
9.05	-233.9	-122.3
9.058	-237.3	-122
9.067	-240.3	-121.6
9.075	-242.9	-121.1
9.083	-245.4	-120.8
9.092	-247.7	-120.4
9.1	-249.8	-119.9
9.108	-251.7	-119.6
9.117	-253.4	-119.1
9.125	-255.3	-118.9
9.133	-256.6	-118.4
9.142	-257.8	-118.2
9.15	-258.9	-118
9.158	-259.6	-117.6
9.167	-260	-117.4
9.175	-260.6	-117.2
9.183	-260.6	-117.2
9.192	-260.5	-117.2
9.2	-260.3	-117.1
9.208	-260.1	-117.2
9.217	-259.5	-117.4
9.225	-258.7	-117.4
9.233	-257.7	-117.4
9.242	-256.6	-117.4
9.25	-255.2	-117.6
9.258	-253.8	-117.9
9.267	-251.9	-118.2
9.275	-249.8	-118.3
9.283	-247.8	-118.7
9.292	-245.5	-119
9.3	-242.9	-119.6
9.308	-240.5	-119.9
9.317	-237.7	-120.3
9.325	-234.9	-120.8
9.333	-231.6	-121.2
9.342	-228.5	-121.7
9.35	-225.2	-122.2
9.358	-221.8	-122.8
9.367	-218.1	-122.9
9.375	-214.3	-123.5
9.383	-210.4	-123.8
9.392	-206	-124.2
9.4	-202.2	-124.7
9.408	-197.8	-125.4
9.417	-193.4	-125.8
9.425	-188.4	-126.2
9.433	-183.8	-126.7
9.442	-178.7	-127.3
9.45	-173.7	-127.8
9.458	-168.6	-128.4
9.467	-163.4	-128.9
9.475	-157.7	-129.4
9.483	-152.3	-129.8
9.492	-146.4	-130.3
9.5	-141	-130.9
9.508	-134.9	-131.4
9.517	-128.9	-131.8
9.525	-122.7	-132.4
9.533	-116.8	-132.7
9.542	-110.4	-133.1
9.55	-104.2	-133.6
9.558	-97.99	-134.5
9.567	-91.55	-134.8
9.575	-84.93	-135.1
9.583	-78.45	-135.6
9.592	-71.99	-135.7
9.6	-65.25	-135.8
9.608	-58.68	-136.2
9.617	-51.89	-136.7
9.625	-45.18	-136.6
9.633	-38.3	-136.6
9.642	-31.68	-136.7
9.65	-24.93	-136.7
9.658	-17.67	-136.7
9.667	-11.22	-136.9
9.675	-4.25	-136.6
9.683	2.66	-136.4
9.692	9.411	-136.3
9.7	16.47	-136.1
9.708	22.92	-135.8
9.717	29.82	-135.5
9.725	36.57	-135.3
9.733	43.27	-134.8
9.742	50.4	-134.3
9.75	57.2	-134.1
9.758	63.81	-133.7
9.767	70.36	-133.3
9.775	76.98	-132.8
9.783	83.46	-132.3
9.792	89.96	-131.6
9.8	96.39	-131.2
9.808	102.5	-130.7
9.817	108.8	-130.2
9.825	115.1	-129.7
9.833	121	-128.8
9.842	127.3	-128.4
9.85	133.1	-127.8
9.858	139	-127.4
9.867	144.7	-126.7
9.875	150.3	-126.1
9.883	155.7	-125.4
9.892	160.8	-124.8
9.9	166.1	-124.1
9.908	171.1	-123.7
9.917	176.2	-122.9
9.925	181.2	-122.1
9.933	185.7	-121.3
9.942	190.2	-120.5
9.95	194.4	-119.9
9.958	198.7	-119.2
9.967	202.5	-118.7
9.975	206.6	-118.1
9.983	210.3	-117.6
9.992	214.1	-116.9
10	217.5	-116.2
10.008	220.6	-115.7
10.017	223.5	-115
10.025	226.6	-114.5
10.033	229.2	-114
10.042	231.9	-113.3
10.05	234.2	-112.9
10.058	236.6	-112.5
10.067	238.6	-112.2
10.075	240.4	-111.8
10.083	242.3	-111.6
10.092	243.6	-110.9
10.1	244.7	-110.5
10.108	246	-110.6
10.117	247.2	-110.3
10.125	248.3	-110.4
10.133	248.7	-109.8
10.142	249.1	-109.9
10.15	249.4	-109.7
10.158	249.4	-109.6
10.167	249.4	-109.6
10.175	249.2	-109.8
10.183	248.7	-109.6
10.192	248.1	-109.9
10.2	247.3	-110
10.208	246.3	-110
10.217	245.5	-110.2
10.225	244.1	-110.7
10.233	242.5	-110.6
10.242	240.7	-110.6
10.25	238.6	-110.9
10.258	236.8	-111.1
10.267	234.4	-111.6
10.275	231.7	-111.8
10.283	229.4	-112.4
10.292	226.5	-112.7
10.3	223.4	-113
10.308	220.5	-113.4
10.317	217.3	-114
10.325	213.6	-114.5
10.333	210.3	-115.2
10.342	206.4	-115.4
10.35	202.4	-115.9
10.358	198.5	-116.5
10.367	194.4	-116.8
10.375	190	-117.6
10.383	185.4	-118
10.392	181.1	-118.6
10.4	176.2	-118.9
10.408	171.4	-119.4
10.417	166.3	-119.9
10.425	161.4	-120.6
10.433	156	-120.9
10.442	151	-121.2
10.45	145.2	-121.9
10.458	139.5	-122.4
10.467	133.8	-123.1
10.475	128	-123.4
10.483	121.8	-123.7
10.492	115.8	-124.2
10.5	109.5	-124.5
10.508	103.3	-125.1
10.517	97.11	-125.5
10.525	90.56	-125.7
10.533	84.21	-126
10.542	77.74	-125.8
10.55	71.41	-126.4
10.558	64.71	-126.6
10.567	58.01	-126.7
10.575	51.25	-126.9
10.583	44.54	-126.8
10.592	37.74	-126.9
10.6	30.98	-126.8
10.608	24.18	-127.2
10.617	17.41	-127.5
10.625	10.33	-127.4
10.633	3.577	-127.4
10.642	-3.188	-127.5
10.65	-10.19	-127.5
10.658	-16.89	-127.6
10.667	-23.69	-127.3
10.675	-30.45	-127.4
10.683	-37.35	-127.4
10.692	-44.11	-127.4
10.7	-50.99	-127.2
10.708	-57.72	-126.9
10.717	-64.48	-126.6
10.725	-71.13	-126.5
10.733	-77.78	-126
10.742	-84.11	-125.4
10.75	-90.62	-125
10.758	-97.24	-124.8
10.767	-103.7	-124.4
10.775	-110	-123.7
10.783	-116	-123.2
10.792	-122.3	-122.8
10.8	-128.3	-121.9
10.808	-134.2	-121.6
10.817	-140.4	-121.1
10.825	-146.3	-120.5
10.833	-151.7	-120
10.842	-156.9	-119.5
10.85	-162.5	-118.8
10.858	-167.7	-118.5
10.867	-172.9	-117.9
10.875	-177.8	-117.4
10.883	-182.9	-116.8
10.892	-187.7	-116.2
10.9	-192.1	-115.6
10.908	-196.8	-115.2
10.917	-201.3	-114.7
10.925	-205.5	-114.3
10.933	-209.6	-113.9
10.942	-213.5	-113.4
10.95	-217.4	-112.7
10.958	-221.2	-112.3
10.967	-224.9	-112
10.975	-227.9	-111.5
10.983	-231.3	-110.9
10.992	-234.2	-110.4
11	-237.2	-110
11.008	-239.9	-109.8
11.017	-242.5	-109.6
11.025	-244.8	-109.5
11.033	-247	-109
11.042	-248.7	-108.5
11.05	-250.7	-108.3
11.058	-252.5	-108
11.067	-253.9	-107.7
11.075	-255.2	-107.6
11.083	-256.2	-107.4
11.092	-257.3	-107.2
11.1	-257.8	-107.3
11.108	-258.4	-107.2
11.117	-258.9	-107.3
11.125	-258.8	-107.4
11.133	-258.8	-107.4
11.142	-258.7	-107.3
11.15	-258.5	-107.4
11.158	-258	-107.6
11.167	-257.2	-107.7
11.175	-256.6	-107.7
11.183	-255.4	-107.9
11.192	-254	-107.9
11.2	-252.3	-108.3
11.208	-250.9	-108.8
11.217	-248.7	-109.1
11.225	-246.9	-109.7
11.233	-244.6	-110.3
11.242	-242.4	-110.6
11.25	-239.6	-111.2
11.258	-237	-111.9
11.267	-234.2	-112.4
11.275	-231.1	-112.9
11.283	-227.8	-113.5
11.292	-224.3	-114
11.3	-220.9	-114.5
11.308	-217.4	-115.4
11.317	-213.6	-116.2
11.325	-209.7	-117
11.333	-205.4	-117.4
11.342	-201.2	-117.7
11.35	-196.7	-118.3
11.358	-192.2	-119.1
11.367	-187.7	-120.1
11.375	-182.9	-121.1
11.383	-177.9	-121.7
11.392	-172.8	-122
11.4	-167.6	-122.4
11.408	-162.4	-123.1
11.417	-157.2	-123.9
11.425	-151.7	-124.4
11.433	-146.2	-125
11.442	-140.6	-125.9
11.45	-134.6	-126.4
11.458	-128.8	-127
11.467	-122.6	-127.9
11.475	-116.7	-128.4
11.483	-110.5	-128.9
11.492	-104.3	-129.4
11.5	-97.9	-129.8
11.508	-91.59	-130.5
11.517	-85.24	-130.9
11.525	-78.71	-131.5
11.533	-72.29	-131.9
11.542	-65.27	-132.3
11.55	-59.08	-132.6
11.558	-52.62	-132.9
11.567	-46.14	-133
11.575	-39.42	-133.2
11.583	-32.61	-133.8
11.592	-25.9	-133.8
11.6	-18.89	-133.9
11.608	-11.98	-134.3
11.617	-5.446	-134.2
11.625	1.312	-134.6
11.633	8.217	-134.7
11.642	15.1	-134.5
11.65	21.79	-134.5
11.658	28.43	-134.6
11.667	35	-134.7
11.675	41.64	-134.6
11.683	48.3	-134.7
11.692	55.27	-134.6
11.7	61.8	-134.2
11.708	68.24	-134.4
11.717	74.48	-134.3
11.725	80.72	-134.3
11.733	86.84	-133.8
11.742	93.12	-133.8
11.75	99.49	-133.1
11.758	105.3	-133
11.767	111.4	-132.8
11.775	117.3	-132.3
11.783	123.3	-132.1
11.792	129	-131.6
11.8	134.5	-131.2
11.808	139.9	-130.7
11.817	145.4	-130.6
11.825	150.6	-130.2
11.833	155.6	-129.7
11.842	160.5	-129
11.85	165.5	-128.7
11.858	170.4	-128.3
11.867	175.1	-127.9
11.875	179.6	-127.4
11.883	183.9	-126.7
11.892	188.2	-126.5
11.9	192.2	-125.9
11.908	196.4	-125.4
11.917	199.9	-124.7
11.925	203.6	-124.4
11.933	207.2	-124.3
11.942	210.5	-123.7
11.95	213.5	-123.4
11.958	216.5	-122.8
11.967	219.5	-122.4
11.975	222.3	-122.3
11.983	224.6	-121.9
11.992	227	-121.5
12	229.3	-121.3
12.008	231.2	-121
12.017	233.3	-120.8
12.025	235.1	-120.7
12.033	236.9	-120.2
12.042	238.3	-120.4
12.05	239.4	-120.3
12.058	240.5	-120.3
12.067	241.3	-120.5
12.075	242.1	-120.6
12.083	242.5	-120.6
12.092	242.7	-120.5
12.1	242.8	-120.6
12.108	242.5	-120.7
12.117	242.3	-120.8
12.125	241.7	-120.9
12.133	241.4	-121.3
12.142	240.6	-121.5
12.15	239.3	-121.6
12.158	238.5	-122.1
12.167	236.9	-122.5
12.175	235.4	-123.2
12.183	233.5	-123.7
12.192	231.4	-123.9
12.2	229.4	-124.2
12.208	227	-124.8
12.217	224.7	-125.1
12.225	221.8	-125.6
12.233	219.1	-126.6
12.242	216	-127
12.25	213	-127.5
12.258	209.5	-127.7
12.267	205.9	-128.3
12.275	202.3	-129.2
12.283	198.4	-129.8
12.292	194.5	-130.2
12.3	190.5	-131
12.308	186	-131.8
12.317	181.6	-132.3
12.325	177.2	-133.2
12.333	172.2	-133.8
12.342	167.3	-134.5
12.35	162.2	-134.9
12.358	157.1	-135.5
12.367	151.9	-136.2
12.375	146.6	-137.1
12.383	141	-137.5
12.392	135.2	-138.4
12.4	129.4	-138.8
12.408	123.7	-139.3
12.417	117.5	-139.8
12.425	111.6	-140.3
12.433	105.2	-140.9
12.442	99.37	-141.3
12.45	93.11	-141.7
12.458	86.82	-141.6
12.467	80.31	-142.1
12.475	73.74	-142.6
12.483	67.25	-142.8
12.492	60.8	-142.7
12.5	54.32	-143.1
12.508	47.73	-143.3
12.517	41.18	-143.6
12.525	34.39	-143.7
12.533	27.61	-143.7
12.542	20.89	-143.8
12.55	14.28	-143.9
12.558	7.733	-143.7
12.567	0.919	-143.7
12.575	-5.778	-143.7
12.583	-12.53	-143.8
12.592	-19.05	-143.5
12.6	-25.7	-143.6
12.608	-32.41	-143.4
12.617	-38.95	-143.4
12.625	-45.6	-143.1
12.633	-52.35	-143.1
12.642	-58.96	-143
12.65	-65.33	-142.4
12.658	-71.86	-142.4
12.667	-78.29	-142
12.675	-84.94	-142
12.683	-91.31	-141.4
12.692	-97.69	-140.9
12.7	-104.1	-140.3
12.708	-110.6	-139.8
12.717	-116.7	-139.4
12.725	-123	-138.7
12.733	-128.8	-138.2
12.742	-134.9	-137.8
12.75	-140.7	-137
12.758	-146.5	-136.4
12.767	-152.1	-135.8
12.775	-157.9	-135.4
12.783	-163.5	-134.7
12.792	-168.9	-133.9
12.8	-174.3	-132.9
12.808	-179.3	-132.3
12.817	-184.5	-131.7
12.825	-189.6	-130.9
12.833	-194.3	-130.3
12.842	-199	-129.7
12.85	-203.4	-128.8
12.858	-207.9	-128.3
12.867	-212.2	-127.7
12.875	-216.4	-126.8
12.883	-220.5	-126.4
12.892	-224.3	-125.6
12.9	-227.8	-125.1
12.908	-231.2	-124.5
12.917	-234.5	-123.9
12.925	-237.7	-123.4
12.933	-240.7	-122.9
12.942	-243.2	-122.3
12.95	-246	-121.8
12.958	-248.4	-121.2
12.967	-250.7	-120.8
12.975	-252.7	-120
12.983	-254.9	-119.9
12.992	-256.6	-119.6
13	-258.2	-119.1
13.008	-259.7	-118.6
13.017	-261.1	-118.4
13.025	-262.3	-117.9
13.033	-263	-117.4
13.042	-263.7	-117.3
13.05	-264.3	-116.8
13.058	-264.5	-116.7
13.067	-264.5	-116.5
13.075	-264.7	-116.5
13.083	-264.6	-116.5
13.092	-263.9	-116.3
13.1	-263.4	-116.3
13.108	-262.3	-116.5
13.117	-261.3	-116.5
13.125	-260.3	-116.7
13.133	-258.9	-116.9
13.142	-257.2	-117
13.15	-255.4	-117.2
13.158	-253.6	-117.5
13.167	-251.6	-117.6
13.175	-249.6	-117.8
13.183	-247	-118.3
13.192	-244.7	-118.7
13.2	-241.9	-118.9
13.208	-238.7	-119.5
13.217	-235.8	-119.7
13.225	-232.5	-120.2
13.233	-229.4	-120.7
13.242	-225.8	-121.3
13.25	-222.3	-121.6
13.258	-218.5	-122
13.267	-214.5	-122.4
13.275	-210.7	-122.7
13.283	-206.3	-123.2
13.292	-202.1	-123.7
13.3	-197.5	-124.3
13.308	-193.1	-124.7
13.317	-188.2	-125.2
13.325	-183.5	-126.1
13.333	-178.5	-126.5
13.342	-173.6	-126.9
13.35	-168.2	-127.4
13.358	-163	-127.9
13.367	-157.2	-128.1
13.375	-151.7	-128.7
13.383	-146.1	-129.4
13.392	-140.3	-129.8
13.4	-134.4	-130.1
13.408	-128.8	-130.6
13.417	-122.6	-131.1
13.425	-116.7	-131.6
13.433	-110.5	-131.8
13.442	-104.4	-132.3
13.45	-98.12	-132.6
13.458	-91.95	-132.7
13.467	-85.33	-133
13.475	-78.84	-133.4
13.483	-72.26	-133.7
13.492	-65.84	-133.9
13.5	-59.28	-133.8
13.508	-52.6	-133.9
13.517	-45.79	-134.2
13.525	-39.17	-134.3
13.533	-32.56	-134.6
13.542	-25.96	-134.7
13.55	-18.6	-134.7
13.558	-12.11	-134.5
13.567	-5.43	-134.6
13.575	1.306	-134.6
13.583	7.946	-134.6
13.592	14.34	-134.6
13.6	21.28	-134.2
13.608	27.77	-133.9
13.617	34.27	-133.7
13.625	40.82	-133.6
13.633	47.32	-133.4
13.642	53.93	-133.1
13.65	60.14	-132.8
13.658	66.87	-132.2
13.667	72.6	-131.9
13.675	79.1	-131.6
13.683	85.28	-131.1
13.692	91.15	-131
13.7	97.47	-130.4
13.708	103.3	-129.9
13.717	109.2	-129.4
13.725	114.7	-128.9
13.733	120.4	-128.5
13.742	125.8	-127.9
13.75	131.4	-127.5
13.758	136.6	-126.8
13.767	141.8	-126.1
13.775	146.8	-125.7
13.783	151.6	-125.5
13.792	156.6	-125.1
13.8	161.1	-124.6
13.808	165.7	-123.8
13.817	170.3	-123.6
13.825	174.5	-123
13.833	178.6	-122.4
13.842	182.6	-121.9
13.85	186.6	-121.4
13.858	190.2	-120.9
13.867	194.2	-120.5
13.875	197.4	-119.9
13.883	200.7	-119.5
13.892	203.8	-118.7
13.9	206.8	-118.4
13.908	209.3	-118
13.917	212.2	-117.5
13.925	214.8	-117.1
13.933	217.3	-117.3
13.942	219.1	-117
13.95	221.3	-116.6
13.958	223.4	-116.4
13.967	224.7	-115.7
13.975	226.2	-115.9
13.983	227.5	-115.5
13.992	228.7	-115.4
14	229.7	-115.3
14.008	230.5	-115.3
14.017	231.1	-115.5
14.025	231.5	-115.3
14.033	231.7	-115.4
14.042	231.7	-115.5
14.05	231.5	-115.6
14.058	231.2	-115.8
14.067	230.7	-115.7
14.075	229.7	-115.6
14.083	229.2	-116.3
14.092	228.2	-116.6
14.1	227.1	-116.8
14.108	225.6	-116.5
14.117	224.1	-116.8
14.125	222.4	-117.2
14.133	220.6	-117.5
14.142	218.5	-117.5
14.15	216.4	-118
14.158	213.6	-117.9
14.167	211.2	-118.7
14.175	208.6	-119
14.183	205.5	-119.4
14.192	202.3	-120
14.2	199.3	-120.3
14.208	195.7	-120.6
14.217	192.3	-120.9
14.225	188.7	-121.3
14.233	184.7	-121.7
14.242	180.6	-122.3
14.25	176.3	-122.9
14.258	172.3	-123.5
14.267	167.9	-123.7
14.275	163.4	-124.4
14.283	158.5	-124.8
14.292	153.7	-125.5
14.3	148.9	-125.7
14.308	143.8	-126.1
14.317	138.4	-126.8
14.325	133.3	-127.4
14.333	128.2	-128.2
14.342	122.5	-128.6
14.35	117.1	-129.4
14.358	111.5	-129.7
14.367	105.6	-129.8
14.375	99.92	-130.3
14.383	93.72	-130.7
14.392	87.81	-131.3
14.4	81.39	-131.9
14.408	75.37	-132.1
14.417	69.37	-132.7
14.425	63.28	-133.1
14.433	56.66	-133.4
14.442	50.26	-133.9
14.45	43.69	-134
14.458	37.24	-133.9
14.467	30.8	-133.8
14.475	24.28	-134
14.483	17.63	-134.2
14.492	11.11	-134.4
14.5	4.401	-134.6
14.508	-2.395	-134.5
14.517	-8.716	-134.4
14.525	-15.48	-134.4
14.533	-22.1	-134.4
14.542	-28.91	-134.6
14.55	-35.58	-134.5
14.558	-41.83	-134.4
14.567	-48.5	-134.1
14.575	-54.91	-134.2
14.583	-61.52	-133.9
14.592	-67.95	-133.8
14.6	-74.57	-133.5
14.608	-80.62	-133.1
14.617	-86.99	-132.9
14.625	-93.38	-132.6
14.633	-99.58	-132.2
14.642	-105.9	-132
14.65	-111.7	-131.6
14.658	-117.6	-131.1
14.667	-123.7	-130.7
14.675	-129.4	-130.2
14.683	-135.4	-129.8
14.692	-141.2	-129.5
14.7	-146.9	-129
14.708	-152.4	-128.7
14.717	-157.7	-127.9
14.725	-163.2	-127.4
14.733	-168.5	-126.9
14.742	-173.6	-126.6
14.75	-178.6	-126.1
14.758	-183.3	-125.6
14.767	-188.2	-124.9
14.775	-192.9	-124.5
14.783	-197.5	-123.9
14.792	-201.7	-123.5
14.8	-205.9	-122.7
14.808	-209.5	-122.2
14.817	-213.5	-121.9
14.825	-217.2	-121.4
14.833	-221.2	-120.8
14.842	-224.5	-120.6
14.85	-227.7	-120.3
14.858	-231	-119.9
14.867	-233.7	-119.4
14.875	-236.8	-118.9
14.883	-239.5	-118.6
14.892	-241.9	-118.5
14.9	-244.3	-117.9
14.908	-246.3	-117.3
14.917	-248.3	-117.1
14.925	-250.3	-116.9
14.933	-252.1	-116.8
14.942	-253.7	-116.6
14.95	-254.9	-116.5
14.958	-255.9	-116.4
14.967	-256.9	-116.2
14.975	-257.6	-116.2
14.983	-258.2	-116.2
14.992	-258.8	-116.3
15	-258.9	-116.4
15.008	-258.9	-116.4
15.017	-258.8	-116.4
15.025	-258.7	-116.5
15.033	-258.2	-116.7
15.042	-257.6	-116.7
15.05	-256.8	-116.9
15.058	-255.8	-116.9
15.067	-254.7	-116.9
15.075	-253.1	-117.1
15.083	-251.7	-117.7
15.092	-250	-118
15.1	-247.9	-118.4
15.108	-245.9	-118.7
15.117	-243.7	-118.8
15.125	-241.2	-119.3
15.133	-238.8	-119.9
15.142	-236	-120.4
15.15	-233.3	-120.9
15.158	-230.3	-121.4
15.167	-227.2	-121.7
15.175	-223.7	-122.4
15.183	-220.3	-122.9
15.192	-216.9	-123.5
15.2	-213.2	-124
15.208	-209	-124.4
15.217	-205	-125.2
15.225	-200.8	-125.9
15.233	-196.4	-126.4
15.242	-191.9	-127.3
15.25	-187.3	-127.9
15.258	-182.6	-128.6
15.267	-177.6	-129.1
15.275	-172.9	-129.8
15.283	-167.8	-130.3
15.292	-162.6	-131
15.3	-157.1	-131.7
15.308	-151.8	-132.3
15.317	-146.3	-132.6
15.325	-140.7	-133.2
15.333	-135	-134
15.342	-129.1	-134.1
15.35	-123.6	-134.9
15.358	-117.4	-135.3
15.367	-111.4	-135.9
15.375	-105	-136.3
15.383	-98.99	-136.9
15.392	-92.74	-137.2
15.4	-86.56	-137.5
15.408	-80.07	-137.7
15.417	-73.87	-138.3
15.425	-67.36	-138.5
15.433	-60.9	-138.8
15.442	-54.54	-139
15.45	-47.86	-139.4
15.458	-41.02	-139.6
15.467	-34.77	-139.7
15.475	-28.34	-139.8
15.483	-21.68	-140.1
15.492	-14.94	-140.6
15.5	-8.483	-140.5
15.508	-1.752	-140.5
15.517	4.966	-140.4
15.525	11.59	-140.4
15.533	18.12	-140.6
15.542	24.49	-140.5
15.55	30.94	-140.5
15.558	37.35	-140.4
15.567	43.89	-140.1
15.575	50.33	-140.3
15.583	56.82	-140
15.592	63.02	-140.4
15.6	69.15	-140
15.608	75.48	-139.6
15.617	81.64	-139.1
15.625	87.43	-138.9
15.633	93.51	-138.5
15.642	99.53	-138.3
15.65	105.2	-137.9
15.658	111.1	-137.4
15.667	116.9	-136.6
15.675	122.4	-136.3
15.683	127.5	-135.7
15.692	127.5	-135.7
15.7	133.1	-135.3
15.708	138.3	-134.9
15.717	143.7	-134.3
15.725	148.3	-133.8
15.733	153.4	-133.1
15.742	158.1	-132.7
15.75	163	-132.3
15.758	167.2	-132
15.767	171.5	-131.4
15.775	176	-130.8
15.783	180.2	-130.3
15.792	184.3	-129.9
15.8	188.1	-129.5
15.808	191.7	-128.9
15.817	195.4	-128.4
15.825	198.8	-127.7
15.833	201.8	-127.3
15.842	204.6	-126.8
15.85	207.6	-126.5
15.858	210.4	-126.4
15.867	212.8	-125.6
15.875	215.3	-125.5
15.883	217.4	-124.9
15.892	219.6	-124.3
15.9	221.6	-124.2
15.908	223.3	-124.1
15.917	224.6	-123.8
15.925	226	-123.5
15.933	227.4	-123.2
15.942	228.5	-122.9
15.95	229.3	-122.7
15.958	230.1	-122.8
15.967	230.6	-122.4
15.975	231.1	-122.6
15.983	231.3	-122.3
15.992	231.4	-122.4
16	231.1	-122.6
16.008	230.8	-122.3
16.017	230.1	-122.8
16.025	229.4	-122.6
16.033	228.5	-122.6
16.042	227.4	-122.8
16.05	226.3	-122.9
16.058	224.7	-122.9
16.067	223.2	-123.3
16.075	221.5	-123.3
16.083	219.6	-123.4
16.092	217.3	-123.9
16.1	215.3	-124.2
16.108	213	-124.7
16.117	210.3	-124.8
16.125	207.9	-125
16.133	204.8	-125.3
16.142	201.5	-125.7
16.15	198.4	-126.3
16.158	194.9	-126.6
16.167	191.4	-127.1
16.175	187.7	-127.5
16.183	183.9	-127.7
16.192	179.8	-128.2
16.2	175.7	-128.6
16.208	171.5	-129.2
16.217	167.1	-129.8
16.225	162.5	-129.7
16.233	158.1	-130.3
16.242	153.3	-130.6
16.25	148.4	-130.9
16.258	143.7	-131.4
16.267	138.4	-131.7
16.275	133.2	-132.2
16.283	128	-132.6
16.292	122.5	-132.6
16.3	116.9	-133.1
16.308	111.4	-133.8
16.317	105.5	-133.9
16.325	99.64	-134.2
16.333	93.57	-134.4
16.342	87.64	-134.8
16.35	81.43	-135
16.358	75.39	-135.3
16.367	69.15	-135.8
16.375	63.02	-135.8
16.383	56.97	-135.7
16.392	50.58	-135.7
16.4	44.08	-136
16.408	38.07	-136.3
16.417	31.45	-136.4
16.425	24.95	-136.4
16.433	18.33	-136.6
16.442	11.97	-136.5
16.45	5.107	-136.8
16.458	-1.347	-136.6
16.467	-8.095	-136.7
16.475	-14.68	-136.7
16.483	-20.85	-136.7
16.492	-27.45	-136.4
16.5	-33.74	-136.4
16.508	-40.1	-136.3
16.517	-46.69	-136.4
16.525	-53.24	-136
16.533	-59.7	-135.9
16.542	-66.09	-135.5
16.55	-72.43	-135.3
16.558	-78.51	-134.8
16.567	-84.75	-134.6
16.575	-90.92	-133.8
16.583	-97.14	-133
16.592	-103	-132.7
16.6	-109.1	-132.1
16.608	-115	-131.8
16.617	-121	-131.4
16.625	-126.7	-130.8
16.633	-132.2	-130
16.642	-137.7	-129
16.65	-144.6	-123.9
16.658	-149.9	-123.5
16.667	-154.9	-122.9
16.675	-159.8	-122.2
16.683	-165.1	-121.4
16.692	-169.9	-121.4
16.7	-175	-120.8
16.708	-179.5	-120.3
16.717	-184	-119.8
16.725	-188.3	-119.2
16.733	-192.8	-119
16.742	-196.9	-118.5
16.75	-201.3	-117.7
16.758	-205.2	-117.3
16.767	-209.4	-116.6
16.775	-212.8	-116.5
16.783	-216.5	-115.8
16.792	-219.8	-115.6
16.8	-223.2	-114.9
16.808	-226.2	-114.4
16.817	-229.3	-113.8
16.825	-232.2	-113.6
16.833	-234.8	-112.8
16.842	-237.2	-112.3
16.85	-239.6	-112.1
16.858	-241.6	-111.7
16.867	-243.5	-111.3
16.875	-245.6	-110.8
16.883	-247.1	-110.5
16.892	-248.7	-110
16.9	-249.8	-109.7
16.908	-251	-109.8
16.917	-251.7	-109.6
16.925	-252.5	-109.4
16.933	-253.3	-109.4
16.942	-253.6	-109.6
16.95	-253.8	-109.7
16.958	-253.8	-109.7
16.967	-253.6	-109.6
16.975	-253.4	-109.6
16.983	-252.8	-109.8
16.992	-252.1	-109.8
17	-251.4	-109.9
17.008	-250.2	-110.1
17.017	-249.3	-110.4
17.025	-247.8	-110.8
17.033	-246.5	-110.9
17.042	-244.6	-111.5
17.05	-242.7	-111.7
17.058	-240.7	-111.9
17.067	-238.5	-112
17.075	-236.2	-112.4
17.083	-233.8	-112.8
17.092	-231	-112.9
17.1	-227.8	-113.3
17.108	-224.8	-113.6
17.117	-221.7	-114
17.125	-218.4	-114.5
17.133	-215	-114.8
17.142	-211.2	-115.4
17.15	-207.7	-115.9
17.158	-203.6	-116.4
17.167	-199.8	-116.9
17.175	-195.6	-117.7
17.183	-191.4	-117.9
17.192	-186.8	-118.7
17.2	-182	-119.1
17.208	-177.6	-119.8
17.217	-172.8	-120.4
17.225	-167.7	-121.2
17.233	-162.7	-121.7
17.242	-157.4	-122.3
17.25	-152.4	-123
17.258	-147	-123.6
17.267	-141.5	-123.9
17.275	-136.1	-124.5
17.283	-130.7	-125
17.292	-124.8	-125.5
17.3	-119	-125.8
17.308	-113.2	-126.4
17.317	-107.5	-126.9
17.325	-101.4	-127.2
17.333	-95.19	-127.7
17.342	-89.38	-128
17.35	-82.99	-128.5
17.358	-76.8	-128.7
17.367	-70.58	-129
17.375	-64.21	-129.3
17.383	-57.85	-129.7
17.392	-51.64	-130
17.4	-44.98	-130.4
17.408	-38.61	-130.6
17.417	-32.1	-130.7
17.425	-25.85	-130.9
17.433	-19.29	-131
17.442	-12.85	-131.1
17.45	-6.232	-131.4
17.458	0.199	-131.5
17.467	6.735	-131.4
17.475	13.25	-131.6
17.483	19.52	-131.6
17.492	25.98	-131.6
17.5	32.21	-131.7
17.508	38.57	-131.6
17.517	44.89	-131.5
17.525	51.21	-131.4
17.533	57.46	-131.2
17.542	63.28	-131
17.55	69.36	-130.6
17.558	75.49	-130.5
17.567	81.45	-130.3
17.575	87.27	-130
17.583	93.27	-129.9
17.592	99.12	-129.7
17.6	104.7	-129.3
17.608	110.3	-129
17.617	115.9	-128.6
